,Ticker,W%R_range,Long Trigger,Short Trigger,HODL_return,Trade Return,delta
3915,ARE,60,-80,-50,0.43912207625760974,0.159436,-0.2796860762576098
3916,ARE,60,-80,-55,0.43912207625760974,0.213914,-0.22520807625760975
3917,ARE,60,-80,-60,0.43912207625760974,0.097562,-0.34156007625760976
3918,ARE,60,-80,-65,0.43912207625760974,0.034509,-0.4046130762576097
3919,ARE,60,-80,-70,0.43912207625760974,-0.028865,-0.4679870762576097
3920,ARE,60,-75,-35,0.43912207625760974,0.223597,-0.21552507625760975
3921,ARE,60,-75,-40,0.43912207625760974,0.303342,-0.13578007625760974
3922,ARE,60,-75,-45,0.43912207625760974,0.003136,-0.43598607625760977
3923,ARE,60,-75,-50,0.43912207625760974,0.121859,-0.31726307625760974
3924,ARE,60,-75,-55,0.43912207625760974,0.138945,-0.3001770762576097
3925,ARE,60,-75,-60,0.43912207625760974,0.106591,-0.33253107625760975
3926,ARE,60,-75,-65,0.43912207625760974,-0.001649,-0.44077107625760975
3927,ARE,60,-75,-70,0.43912207625760974,-0.041088,-0.48021007625760975
3928,ARE,60,-70,-35,0.43912207625760974,0.168748,-0.27037407625760973
3929,ARE,60,-70,-40,0.43912207625760974,0.229703,-0.20941907625760975
3930,ARE,60,-70,-45,0.43912207625760974,-0.060717,-0.49983907625760976
3931,ARE,60,-70,-50,0.43912207625760974,0.060605,-0.3785170762576097
3932,ARE,60,-70,-55,0.43912207625760974,0.074406,-0.3647160762576097
3933,ARE,60,-70,-60,0.43912207625760974,0.036384,-0.4027380762576097
3934,ARE,60,-70,-65,0.43912207625760974,-0.076949,-0.5160710762576097
3935,ARE,60,-70,-70,0.43912207625760974,0.006168,-0.43295407625760973
3936,ARE,60,-65,-35,0.43912207625760974,0.108544,-0.3305780762576097
3937,ARE,60,-65,-40,0.43912207625760974,0.166355,-0.27276707625760976
3938,ARE,60,-65,-45,0.43912207625760974,0.053077,-0.38604507625760975
3939,ARE,60,-65,-50,0.43912207625760974,0.489065,0.04994292374239029
3940,ARE,60,-65,-55,0.43912207625760974,0.451233,0.012110923742390256
3941,ARE,60,-65,-60,0.43912207625760974,0.254709,-0.18441307625760972
3942,ARE,60,-65,-65,0.43912207625760974,0.173581,-0.2655410762576097
3943,ARE,60,-65,-70,0.43912207625760974,0.219208,-0.21991407625760975
3944,ARE,60,-60,-35,0.43912207625760974,0.156975,-0.2821470762576097
3945,ARE,60,-60,-40,0.43912207625760974,0.208122,-0.23100007625760974
3946,ARE,60,-60,-45,0.43912207625760974,-0.004543,-0.44366507625760976
3947,ARE,60,-60,-50,0.43912207625760974,0.305559,-0.13356307625760971
3948,ARE,60,-60,-55,0.43912207625760974,0.292758,-0.14636407625760972
3949,ARE,60,-60,-60,0.43912207625760974,0.102109,-0.33701307625760973
3950,ARE,60,-60,-65,0.43912207625760974,0.060621,-0.37850107625760976
3951,ARE,60,-60,-70,0.43912207625760974,0.105733,-0.3333890762576097
3952,ARE,60,-55,-35,0.43912207625760974,0.180406,-0.25871607625760973
3953,ARE,60,-55,-40,0.43912207625760974,0.215874,-0.22324807625760973
3954,ARE,60,-55,-45,0.43912207625760974,-0.00926,-0.44838207625760973
3955,ARE,60,-55,-50,0.43912207625760974,0.191871,-0.24725107625760973
3956,ARE,60,-55,-55,0.43912207625760974,0.132698,-0.3064240762576097
3957,ARE,60,-55,-60,0.43912207625760974,-0.024111,-0.46323307625760973
3958,ARE,60,-55,-65,0.43912207625760974,-0.051615,-0.49073707625760976
3959,ARE,60,-55,-70,0.43912207625760974,0.082817,-0.35630507625760977
3960,ARE,60,-50,-35,0.43912207625760974,0.088663,-0.35045907625760975
3961,ARE,60,-50,-40,0.43912207625760974,0.068147,-0.3709750762576097
3962,ARE,60,-50,-45,0.43912207625760974,-0.1396,-0.5787220762576097
3963,ARE,60,-50,-50,0.43912207625760974,0.014192,-0.42493007625760976
3964,ARE,60,-50,-55,0.43912207625760974,0.065872,-0.37325007625760975
3965,ARE,60,-50,-60,0.43912207625760974,-0.063349,-0.5024710762576098
3966,ARE,60,-50,-65,0.43912207625760974,-0.089731,-0.5288530762576098
3967,ARE,60,-50,-70,0.43912207625760974,0.060031,-0.37909107625760974
3968,ARE,90,-85,-35,0.40293612369201914,0.238834,-0.16410212369201915
3969,ARE,90,-85,-40,0.40293612369201914,0.206053,-0.19688312369201916
3970,ARE,90,-85,-45,0.40293612369201914,-0.000105,-0.40304112369201917
3971,ARE,90,-85,-50,0.40293612369201914,0.164071,-0.23886512369201915
3972,ARE,90,-85,-55,0.40293612369201914,0.110801,-0.29213512369201916
3973,ARE,90,-85,-60,0.40293612369201914,-0.044892,-0.44782812369201913
3974,ARE,90,-85,-65,0.40293612369201914,-0.055718,-0.45865412369201913
